id,timestamp,target_embedding,source_params,model,seed,input_dim,channels,dilations,kernel_size,convs_per_block,activation,use_weight_norm,wn_on_skip,ln_block_end,pooling,fc_hidden,norm,dropout,batch_size,optimizer,momentum_sgd,learning_rate,weight_decay,class_weights,label_smoothing,clip_grad_norm,train_loss,test_loss,accuracy,f1_macro,f1_per_class,epochs_trained,train_loss_best_state,test_loss_best_state,best_accuracy,best_f1,best_f1_per_class,best_epoch,training,duration_sec
115,20251219_172111,gln_93steps_mean.csv,Preset_23,TCN,42,256,[768],[9],5,2,gelu,True,False,False,attention,384,L2,[0.05],32,AdamW,,2e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14495,1.91499,0.54545,0.53231,"[0.52632, 0.38095, 0.68966]",492,0.15223,2.10123,0.56818,0.55161,"[0.54054, 0.38095, 0.73333]",429,COMPLETED,141.316

116,20251219_172111,baseline_31steps_mean.csv,Preset_24,TCN,42,256,"[256, 256]","[1, 4]",7,3,gelu,True,True,False,max,256,minmax,"[0.1, 0.1]",96,AdamW,,0.00015,5e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12622,2.94297,0.40909,0.39275,"[0.3125, 0.35294, 0.51282]",239,0.20586,2.81731,0.47727,0.45702,"[0.42105, 0.4, 0.55]",190,COMPLETED,20.017
117,20251219_172111,gaitgl_64steps_mean.csv,Preset_24,TCN,42,256,"[256, 256]","[1, 4]",7,3,gelu,True,True,False,max,256,minmax,"[0.1, 0.1]",96,AdamW,,0.00015,5e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13937,2.17414,0.40909,0.39044,"[0.5, 0.30769, 0.36364]",146,0.13846,1.83076,0.54545,0.50986,"[0.55814, 0.4, 0.57143]",137,COMPLETED,16.465
118,20251219_172111,gaitpart_16steps_mean.csv,Preset_24,TCN,42,256,"[256, 256]","[1, 4]",7,3,gelu,True,True,False,max,256,minmax,"[0.1, 0.1]",96,AdamW,,0.00015,5e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12804,2.13848,0.5,0.42414,"[0.51429, 0.2, 0.55814]",606,0.699,1.76572,0.63636,0.59957,"[0.72727, 0.5, 0.57143]",356,COMPLETED,46.841
119,20251219_172111,gaitset_62steps_mean.csv,Preset_24,TCN,42,256,"[256, 256]","[1, 4]",7,3,gelu,True,True,False,max,256,minmax,"[0.1, 0.1]",96,AdamW,,0.00015,5e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12365,2.13288,0.40909,0.37917,"[0.5, 0.2, 0.4375]",424,0.51984,1.70954,0.52273,0.50803,"[0.54054, 0.42105, 0.5625]",251,COMPLETED,46.844
120,20251219_172111,gln_93steps_mean.csv,Preset_24,TCN,42,256,"[256, 256]","[1, 4]",7,3,gelu,True,True,False,max,256,minmax,"[0.1, 0.1]",96,AdamW,,0.00015,5e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12818,1.8076,0.5,0.42285,"[0.61538, 0.16667, 0.48649]",235,0.3333,2.0063,0.54545,0.51667,"[0.65, 0.4, 0.5]",193,COMPLETED,32.436

121,20251219_172111,baseline_31steps_mean.csv,Preset_25,TCN,42,256,"[768, 768, 768]","[1, 2, 4]",3,2,gelu,True,True,False,attention,256,L2,"[0.1, 0.1, 0.1]",96,Adam,,8e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11406,2.63755,0.40909,0.40603,"[0.35714, 0.34483, 0.51613]",333,0.74713,1.93602,0.59091,0.46473,"[0.68966, 0.25, 0.45455]",180,COMPLETED,60.959
122,20251219_172111,gaitgl_64steps_mean.csv,Preset_25,TCN,42,256,"[768, 768, 768]","[1, 2, 4]",3,2,gelu,True,True,False,attention,256,L2,"[0.1, 0.1, 0.1]",96,Adam,,8e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12421,1.86825,0.52273,0.36372,"[0.62963, 0.0, 0.46154]",218,0.17217,1.5586,0.54545,0.49056,"[0.62222, 0.33333, 0.51613]",212,COMPLETED,58.034
123,20251219_172111,gaitpart_16steps_mean.csv,Preset_25,TCN,42,256,"[768, 768, 768]","[1, 2, 4]",3,2,gelu,True,True,False,attention,256,L2,"[0.1, 0.1, 0.1]",96,Adam,,8e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10383,1.10376,0.15909,0.0915,"[0.0, 0.27451, 0.0]",125,1.10383,1.10376,0.15909,0.0915,"[0.0, 0.27451, 0.0]",125,STOPPED,18.115
124,20251219_172111,gaitset_62steps_mean.csv,Preset_25,TCN,42,256,"[768, 768, 768]","[1, 2, 4]",3,2,gelu,True,True,False,attention,256,L2,"[0.1, 0.1, 0.1]",96,Adam,,8e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10578,1.07966,0.47727,0.21538,"[0.64615, 0.0, 0.0]",101,1.10578,1.07966,0.47727,0.21538,"[0.64615, 0.0, 0.0]",101,STOPPED,26.527
125,20251219_172111,gln_93steps_mean.csv,Preset_25,TCN,42,256,"[768, 768, 768]","[1, 2, 4]",3,2,gelu,True,True,False,attention,256,L2,"[0.1, 0.1, 0.1]",96,Adam,,8e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.124,2.71543,0.36364,0.34436,"[0.48649, 0.28571, 0.26087]",256,0.46867,2.15811,0.52273,0.44386,"[0.68085, 0.54545, 0.10526]",185,COMPLETED,88.018

126,20251219_172111,baseline_31steps_mean.csv,Preset_26,TCN,42,256,"[256, 384, 512, 640]","[1, 2, 4, 8]",5,2,gelu,True,True,False,attention,384,L2,"[0.05, 0.05, 0.1, 0.1]",64,AdamW,,0.00015,0.0001,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11317,1.91614,0.5,0.36825,"[0.53333, 0.0, 0.57143]",164,0.25103,1.76962,0.52273,0.49644,"[0.58333, 0.46154, 0.44444]",115,COMPLETED,31.864
127,20251219_172111,gaitgl_64steps_mean.csv,Preset_26,TCN,42,256,"[256, 384, 512, 640]","[1, 2, 4, 8]",5,2,gelu,True,True,False,attention,384,L2,"[0.05, 0.05, 0.1, 0.1]",64,AdamW,,0.00015,0.0001,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.1049,1.48868,0.56818,0.42335,"[0.58824, 0.0, 0.68182]",123,0.4537,1.81353,0.59091,0.4899,"[0.60606, 0.18182, 0.68182]",92,COMPLETED,31.7
128,20251219_172111,gaitpart_16steps_mean.csv,Preset_26,TCN,42,256,"[256, 384, 512, 640]","[1, 2, 4, 8]",5,2,gelu,True,True,False,attention,384,L2,"[0.05, 0.05, 0.1, 0.1]",64,AdamW,,0.00015,0.0001,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10457,1.09419,0.47727,0.21538,"[0.64615, 0.0, 0.0]",138,1.10457,1.09419,0.47727,0.21538,"[0.64615, 0.0, 0.0]",138,STOPPED,23.267
129,20251219_172111,gaitset_62steps_mean.csv,Preset_26,TCN,42,256,"[256, 384, 512, 640]","[1, 2, 4, 8]",5,2,gelu,True,True,False,attention,384,L2,"[0.05, 0.05, 0.1, 0.1]",64,AdamW,,0.00015,0.0001,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10474,1.09983,0.36364,0.17778,"[0.0, 0.0, 0.53333]",101,1.10474,1.09983,0.36364,0.17778,"[0.0, 0.0, 0.53333]",101,STOPPED,25.761
130,20251219_172111,gln_93steps_mean.csv,Preset_26,TCN,42,256,"[256, 384, 512, 640]","[1, 2, 4, 8]",5,2,gelu,True,True,False,attention,384,L2,"[0.05, 0.05, 0.1, 0.1]",64,AdamW,,0.00015,0.0001,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.1084,2.84036,0.38636,0.38215,"[0.47059, 0.27586, 0.4]",250,0.11211,2.61685,0.47727,0.46829,"[0.54545, 0.30769, 0.55172]",227,COMPLETED,78.922

131,20251219_172111,baseline_31steps_mean.csv,Preset_27,TCN,42,256,"[512, 512]","[1, 2]",3,1,gelu,True,True,False,attention,320,L2,"[0.0, 0.1]",48,AdamW,,2e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14855,2.06956,0.5,0.37879,"[0.59091, 0.0, 0.54545]",834,0.60935,1.13428,0.56818,0.51354,"[0.61905, 0.33333, 0.58824]",284,COMPLETED,90.422
132,20251219_172111,gaitgl_64steps_mean.csv,Preset_27,TCN,42,256,"[512, 512]","[1, 2]",3,1,gelu,True,True,False,attention,320,L2,"[0.0, 0.1]",48,AdamW,,2e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14427,3.36967,0.31818,0.29779,"[0.4, 0.23529, 0.25806]",352,0.20779,2.92859,0.36364,0.3363,"[0.46512, 0.28571, 0.25806]",311,COMPLETED,43.791
133,20251219_172111,gaitpart_16steps_mean.csv,Preset_27,TCN,42,256,"[512, 512]","[1, 2]",3,1,gelu,True,True,False,attention,320,L2,"[0.0, 0.1]",48,AdamW,,2e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14919,3.0841,0.38636,0.32929,"[0.47826, 0.125, 0.38462]",1064,0.16448,2.36886,0.5,0.41667,"[0.58333, 0.2, 0.46667]",1013,COMPLETED,106.613
134,20251219_172111,gaitset_62steps_mean.csv,Preset_27,TCN,42,256,"[512, 512]","[1, 2]",3,1,gelu,True,True,False,attention,320,L2,"[0.0, 0.1]",48,AdamW,,2e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14434,1.89427,0.40909,0.35354,"[0.45455, 0.18182, 0.42424]",686,0.71698,1.07491,0.5,0.49145,"[0.5, 0.46154, 0.51282]",319,COMPLETED,84.928
135,20251219_172111,gln_93steps_mean.csv,Preset_27,TCN,42,256,"[512, 512]","[1, 2]",3,1,gelu,True,True,False,attention,320,L2,"[0.0, 0.1]",48,AdamW,,2e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14538,2.38007,0.45455,0.39938,"[0.61538, 0.1, 0.48276]",566,0.23855,2.52167,0.5,0.45408,"[0.6, 0.21053, 0.55172]",422,COMPLETED,81.084

136,20251219_172111,baseline_31steps_mean.csv,Preset_28,TCN,42,256,"[192, 256, 384, 512]","[1, 2, 4, 8]",3,2,silu,True,True,False,max,256,minmax,"[None, 0.05, 0.05, 0.1]",96,AdamW,,0.00015,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14095,1.87164,0.5,0.47589,"[0.48649, 0.35294, 0.58824]",263,0.1667,1.9532,0.54545,0.55899,"[0.54545, 0.61538, 0.51613]",245,COMPLETED,29.537
137,20251219_172111,gaitgl_64steps_mean.csv,Preset_28,TCN,42,256,"[192, 256, 384, 512]","[1, 2, 4, 8]",3,2,silu,True,True,False,max,256,minmax,"[None, 0.05, 0.05, 0.1]",96,AdamW,,0.00015,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.1208,2.44172,0.45455,0.34603,"[0.51429, 0.0, 0.52381]",202,0.3069,2.49915,0.54545,0.49003,"[0.64865, 0.25, 0.57143]",169,COMPLETED,28.537
138,20251219_172111,gaitpart_16steps_mean.csv,Preset_28,TCN,42,256,"[192, 256, 384, 512]","[1, 2, 4, 8]",3,2,silu,True,True,False,max,256,minmax,"[None, 0.05, 0.05, 0.1]",96,AdamW,,0.00015,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10464,1.09741,0.47727,0.21538,"[0.64615, 0.0, 0.0]",114,1.10464,1.09741,0.47727,0.21538,"[0.64615, 0.0, 0.0]",114,STOPPED,11.431
139,20251219_172111,gaitset_62steps_mean.csv,Preset_28,TCN,42,256,"[192, 256, 384, 512]","[1, 2, 4, 8]",3,2,silu,True,True,False,max,256,minmax,"[None, 0.05, 0.05, 0.1]",96,AdamW,,0.00015,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10514,1.0866,0.47727,0.21538,"[0.64615, 0.0, 0.0]",106,1.10514,1.0866,0.47727,0.21538,"[0.64615, 0.0, 0.0]",106,STOPPED,14.624
140,20251219_172111,gln_93steps_mean.csv,Preset_28,TCN,42,256,"[192, 256, 384, 512]","[1, 2, 4, 8]",3,2,silu,True,True,False,max,256,minmax,"[None, 0.05, 0.05, 0.1]",96,AdamW,,0.00015,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14627,2.23619,0.47727,0.40613,"[0.53659, 0.18182, 0.5]",297,0.42438,1.77153,0.54545,0.54264,"[0.5, 0.53333, 0.59459]",178,COMPLETED,52.979

141,20251219_172111,baseline_31steps_mean.csv,Preset_29,TCN,42,256,"[512, 512, 512, 512]","[1, 2, 4, 8]",3,2,gelu,True,True,False,max,256,minmax,"[0.05, 0.05, 0.1, 0.1]",128,AdamW,,0.00012,5e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13882,2.64702,0.47727,0.46066,"[0.46154, 0.375, 0.54545]",288,0.27511,2.46265,0.59091,0.54441,"[0.60465, 0.4, 0.62857]",211,COMPLETED,35.233
142,20251219_172111,gaitgl_64steps_mean.csv,Preset_29,TCN,42,256,"[512, 512, 512, 512]","[1, 2, 4, 8]",3,2,gelu,True,True,False,max,256,minmax,"[0.05, 0.05, 0.1, 0.1]",128,AdamW,,0.00012,5e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.1367,1.65734,0.40909,0.3807,"[0.45161, 0.19048, 0.5]",177,0.45442,1.2529,0.47727,0.46296,"[0.55556, 0.33333, 0.5]",121,COMPLETED,30.612
143,20251219_172111,gaitpart_16steps_mean.csv,Preset_29,TCN,42,256,"[512, 512, 512, 512]","[1, 2, 4, 8]",3,2,gelu,True,True,False,max,256,minmax,"[0.05, 0.05, 0.1, 0.1]",128,AdamW,,0.00012,5e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12743,1.81576,0.40909,0.37951,"[0.51429, 0.2, 0.42424]",576,0.61602,1.12661,0.61364,0.55396,"[0.66667, 0.36364, 0.63158]",276,COMPLETED,54.274
144,20251219_172111,gaitset_62steps_mean.csv,Preset_29,TCN,42,256,"[512, 512, 512, 512]","[1, 2, 4, 8]",3,2,gelu,True,True,False,max,256,minmax,"[0.05, 0.05, 0.1, 0.1]",128,AdamW,,0.00012,5e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13715,2.83718,0.43182,0.35507,"[0.56522, 0.14286, 0.35714]",462,0.74242,1.43027,0.54545,0.49448,"[0.60465, 0.33333, 0.54545]",202,COMPLETED,78.163
145,20251219_172111,gln_93steps_mean.csv,Preset_29,TCN,42,256,"[512, 512, 512, 512]","[1, 2, 4, 8]",3,2,gelu,True,True,False,max,256,minmax,"[0.05, 0.05, 0.1, 0.1]",128,AdamW,,0.00012,5e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14011,2.1489,0.43182,0.41761,"[0.51282, 0.24, 0.5]",279,0.5654,1.22854,0.56818,0.50997,"[0.62222, 0.30769, 0.6]",154,COMPLETED,62.918

146,20251219_172111,baseline_31steps_mean.csv,Preset_30,TCN,42,256,"[256, 384, 512]","[1, 2, 4]",5,3,leakyrelu,True,True,False,attention,256,L2,"[None, 0.05, 0.1]",96,Adam,,0.00012,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12321,2.29027,0.43182,0.37221,"[0.46512, 0.16667, 0.48485]",323,0.49684,1.69233,0.54545,0.52,"[0.61905, 0.38095, 0.56]",248,COMPLETED,47.344
147,20251219_172111,gaitgl_64steps_mean.csv,Preset_30,TCN,42,256,"[256, 384, 512]","[1, 2, 4]",5,3,leakyrelu,True,True,False,attention,256,L2,"[None, 0.05, 0.1]",96,Adam,,0.00012,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10453,1.09348,0.47727,0.21538,"[0.64615, 0.0, 0.0]",101,1.10453,1.09348,0.47727,0.21538,"[0.64615, 0.0, 0.0]",101,STOPPED,19.688
148,20251219_172111,gaitpart_16steps_mean.csv,Preset_30,TCN,42,256,"[256, 384, 512]","[1, 2, 4]",5,3,leakyrelu,True,True,False,attention,256,L2,"[None, 0.05, 0.1]",96,Adam,,0.00012,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10436,1.09963,0.36364,0.17778,"[0.0, 0.0, 0.53333]",170,1.10436,1.09963,0.36364,0.17778,"[0.0, 0.0, 0.53333]",170,STOPPED,21.162
149,20251219_172111,gaitset_62steps_mean.csv,Preset_30,TCN,42,256,"[256, 384, 512]","[1, 2, 4]",5,3,leakyrelu,True,True,False,attention,256,L2,"[None, 0.05, 0.1]",96,Adam,,0.00012,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10452,1.09874,0.47727,0.21538,"[0.64615, 0.0, 0.0]",102,1.10452,1.09874,0.47727,0.21538,"[0.64615, 0.0, 0.0]",102,STOPPED,19.664
150,20251219_172111,gln_93steps_mean.csv,Preset_30,TCN,42,256,"[256, 384, 512]","[1, 2, 4]",5,3,leakyrelu,True,True,False,attention,256,L2,"[None, 0.05, 0.1]",96,Adam,,0.00012,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.1309,2.25142,0.40909,0.36846,"[0.61538, 0.24, 0.25]",431,0.5392,2.59842,0.5,0.49082,"[0.58537, 0.5, 0.3871]",282,COMPLETED,108.834

151,20251219_172111,baseline_31steps_mean.csv,Preset_31,TCN,42,256,[256],[1],7,2,hardswish,False,False,False,last,128,L2,[0.3],16,AdamW,,0.001,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14895,1.95379,0.5,0.36667,"[0.5, 0.0, 0.6]",71,0.38614,1.66542,0.54545,0.49192,"[0.57895, 0.28571, 0.61111]",32,COMPLETED,14.136
152,20251219_172111,gaitgl_64steps_mean.csv,Preset_31,TCN,42,256,[256],[1],7,2,hardswish,False,False,False,last,128,L2,[0.3],16,AdamW,,0.001,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11596,1.88664,0.45455,0.39578,"[0.46512, 0.22222, 0.5]",21,0.12274,2.19914,0.47727,0.43957,"[0.4, 0.33333, 0.58537]",19,COMPLETED,4.399
153,20251219_172111,gaitpart_16steps_mean.csv,Preset_31,TCN,42,256,[256],[1],7,2,hardswish,False,False,False,last,128,L2,[0.3],16,AdamW,,0.001,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12589,1.4006,0.63636,0.61145,"[0.64865, 0.5, 0.68571]",159,0.16357,1.35986,0.65909,0.67531,"[0.65, 0.72727, 0.64865]",133,COMPLETED,30.92
154,20251219_172111,gaitset_62steps_mean.csv,Preset_31,TCN,42,256,[256],[1],7,2,hardswish,False,False,False,last,128,L2,[0.3],16,AdamW,,0.001,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13349,2.00135,0.52273,0.39667,"[0.6383, 0.0, 0.55172]",131,0.49381,1.71062,0.52273,0.49206,"[0.62857, 0.33333, 0.51429]",55,COMPLETED,27.519
155,20251219_172111,gln_93steps_mean.csv,Preset_31,TCN,42,256,[256],[1],7,2,hardswish,False,False,False,last,128,L2,[0.3],16,AdamW,,0.001,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12459,1.9129,0.43182,0.36741,"[0.52381, 0.16667, 0.41176]",82,0.62071,1.11153,0.61364,0.57467,"[0.68182, 0.46154, 0.58065]",23,COMPLETED,17.895

156,20251219_172111,baseline_31steps_mean.csv,Preset_32,TCN,42,256,"[512, 512, 512]","[1, 3, 9]",5,2,gelu,True,True,False,max,512,minmax,"[None, 0.05, 0.1]",96,AdamW,,0.00012,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11497,2.50189,0.38636,0.33819,"[0.43243, 0.125, 0.45714]",184,0.33932,2.0844,0.5,0.41934,"[0.45714, 0.18182, 0.61905]",109,COMPLETED,24.772
157,20251219_172111,gaitgl_64steps_mean.csv,Preset_32,TCN,42,256,"[512, 512, 512]","[1, 3, 9]",5,2,gelu,True,True,False,max,512,minmax,"[None, 0.05, 0.1]",96,AdamW,,0.00012,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13974,1.65751,0.40909,0.37785,"[0.48649, 0.23529, 0.41176]",103,0.53004,1.1392,0.52273,0.44091,"[0.55556, 0.18182, 0.58537]",66,COMPLETED,19.759
158,20251219_172111,gaitpart_16steps_mean.csv,Preset_32,TCN,42,256,"[512, 512, 512]","[1, 3, 9]",5,2,gelu,True,True,False,max,512,minmax,"[None, 0.05, 0.1]",96,AdamW,,0.00012,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13702,1.77075,0.52273,0.43893,"[0.62222, 0.14286, 0.55172]",395,0.67084,1.65208,0.61364,0.53718,"[0.76, 0.47059, 0.38095]",157,COMPLETED,42.789
159,20251219_172111,gaitset_62steps_mean.csv,Preset_32,TCN,42,256,"[512, 512, 512]","[1, 3, 9]",5,2,gelu,True,True,False,max,512,minmax,"[None, 0.05, 0.1]",96,AdamW,,0.00012,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12368,2.40401,0.43182,0.33488,"[0.60465, 0.0, 0.4]",325,0.4224,1.87674,0.47727,0.44327,"[0.58537, 0.3, 0.44444]",184,COMPLETED,61.952
160,20251219_172111,gln_93steps_mean.csv,Preset_32,TCN,42,256,"[512, 512, 512]","[1, 3, 9]",5,2,gelu,True,True,False,max,512,minmax,"[None, 0.05, 0.1]",96,AdamW,,0.00012,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.1296,1.51097,0.47727,0.36525,"[0.59574, 0.0, 0.5]",192,0.40753,1.24307,0.52273,0.49086,"[0.58537, 0.31579, 0.57143]",121,COMPLETED,47.175

161,20251219_172111,baseline_31steps_mean.csv,Preset_33,TCN,42,256,"[256, 384, 512, 512]","[1, 3, 5, 7]",3,2,leakyrelu,True,True,False,max,256,minmax,"[0.05, 0.05, 0.05, 0.05]",64,AdamW,,0.00015,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11998,2.42042,0.38636,0.2963,"[0.48889, 0.0, 0.4]",147,0.20554,2.76436,0.47727,0.44778,"[0.375, 0.35294, 0.61538]",124,COMPLETED,21.785
162,20251219_172111,gaitgl_64steps_mean.csv,Preset_33,TCN,42,256,"[256, 384, 512, 512]","[1, 3, 5, 7]",3,2,leakyrelu,True,True,False,max,256,minmax,"[0.05, 0.05, 0.05, 0.05]",64,AdamW,,0.00015,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12587,2.19842,0.43182,0.30611,"[0.32258, 0.0, 0.59574]",88,0.14122,1.97758,0.52273,0.37884,"[0.51429, 0.0, 0.62222]",85,COMPLETED,16.185
163,20251219_172111,gaitpart_16steps_mean.csv,Preset_33,TCN,42,256,"[256, 384, 512, 512]","[1, 3, 5, 7]",3,2,leakyrelu,True,True,False,max,256,minmax,"[0.05, 0.05, 0.05, 0.05]",64,AdamW,,0.00015,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12579,2.23182,0.45455,0.45678,"[0.45161, 0.27586, 0.64286]",413,0.30462,1.4537,0.63636,0.58152,"[0.7234, 0.42857, 0.59259]",351,COMPLETED,56.264
164,20251219_172111,gaitset_62steps_mean.csv,Preset_33,TCN,42,256,"[256, 384, 512, 512]","[1, 3, 5, 7]",3,2,leakyrelu,True,True,False,max,256,minmax,"[0.05, 0.05, 0.05, 0.05]",64,AdamW,,0.00015,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12734,2.26131,0.47727,0.35002,"[0.56522, 0.0, 0.48485]",393,0.51692,1.46455,0.59091,0.56916,"[0.64865, 0.47059, 0.58824]",250,COMPLETED,70.802
165,20251219_172111,gln_93steps_mean.csv,Preset_33,TCN,42,256,"[256, 384, 512, 512]","[1, 3, 5, 7]",3,2,leakyrelu,True,True,False,max,256,minmax,"[0.05, 0.05, 0.05, 0.05]",64,AdamW,,0.00015,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13522,1.8059,0.56818,0.40519,"[0.65306, 0.0, 0.5625]",162,0.34934,1.6145,0.59091,0.53148,"[0.65, 0.33333, 0.61111]",125,COMPLETED,36.924

166,20251219_172111,baseline_31steps_mean.csv,Preset_34,TCN,42,256,"[320, 448, 576]","[1, 3, 5]",3,3,gelu,True,False,False,attention,256,minmax,"[0.0, 0.1, 0.2]",56,AdamW,,2e-05,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13592,2.74677,0.36364,0.33942,"[0.42105, 0.22222, 0.375]",930,0.15763,2.60292,0.45455,0.44916,"[0.43243, 0.42857, 0.48649]",799,COMPLETED,161.151
167,20251219_172111,gaitgl_64steps_mean.csv,Preset_34,TCN,42,256,"[320, 448, 576]","[1, 3, 5]",3,3,gelu,True,False,False,attention,256,minmax,"[0.0, 0.1, 0.2]",56,AdamW,,2e-05,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13421,2.7511,0.34091,0.25299,"[0.4, 0.0, 0.35897]",659,0.72312,2.02328,0.38636,0.3425,"[0.09091, 0.4, 0.53659]",340,COMPLETED,145.611
168,20251219_172111,gaitpart_16steps_mean.csv,Preset_34,TCN,42,256,"[320, 448, 576]","[1, 3, 5]",3,3,gelu,True,False,False,attention,256,minmax,"[0.0, 0.1, 0.2]",56,AdamW,,2e-05,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.45532,1.98656,0.43182,0.40861,"[0.41379, 0.28571, 0.52632]",1085,0.66957,1.74013,0.47727,0.45525,"[0.5, 0.35294, 0.51282]",400,STOPPED,164.999
169,20251219_172111,gaitset_62steps_mean.csv,Preset_34,TCN,42,256,"[320, 448, 576]","[1, 3, 5]",3,3,gelu,True,False,False,attention,256,minmax,"[0.0, 0.1, 0.2]",56,AdamW,,2e-05,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10454,1.10045,0.15909,0.0915,"[0.0, 0.27451, 0.0]",101,1.10454,1.10045,0.15909,0.0915,"[0.0, 0.27451, 0.0]",101,STOPPED,22.024
170,20251219_172111,gln_93steps_mean.csv,Preset_34,TCN,42,256,"[320, 448, 576]","[1, 3, 5]",3,3,gelu,True,False,False,attention,256,minmax,"[0.0, 0.1, 0.2]",56,AdamW,,2e-05,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13449,2.86353,0.40909,0.36503,"[0.47368, 0.10526, 0.51613]",901,0.65959,1.73479,0.52273,0.44273,"[0.55814, 0.18182, 0.58824]",319,COMPLETED,252.468

171,20251219_172111,baseline_31steps_mean.csv,Preset_35,TCN,42,256,"[256, 256]","[3, 6]",3,2,silu,True,True,False,attention,192,minmax,"[0.0, 0.0]",56,Adam,,5e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.1381,1.8951,0.5,0.4756,"[0.51282, 0.33333, 0.58065]",607,0.20382,1.87186,0.56818,0.53574,"[0.54054, 0.4, 0.66667]",562,COMPLETED,56.666
172,20251219_172111,gaitgl_64steps_mean.csv,Preset_35,TCN,42,256,"[256, 256]","[3, 6]",3,2,silu,True,True,False,attention,192,minmax,"[0.0, 0.0]",56,Adam,,5e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.143,3.1738,0.38636,0.3353,"[0.47368, 0.15385, 0.37838]",337,0.5126,1.81158,0.47727,0.45756,"[0.45714, 0.375, 0.54054]",238,COMPLETED,35.873
